pais,tipo_inmueble,dormitorios,ventanas,habitantes_mayores,habitantes_menores,aire_acondicionado,calefaccion_electrica,agua_caliente_electrica,secarropas_electrico,horno_electrico,refrigerador,freezer,tv,tv_frecuencia,lavado_frecuencia,cantidad_equipos,uso_horario_pico,horas_alto_consumo,tarifa_kwh,consumo_kwh
US,Departamento,2,6,4,0,0,0,0,1,1,1,0,3,35.412904718161684,1.45606662554943,6,0,0.0,0.16,279.6
HT,Casa,2,5,1,0,1,0,0,0,0,1,0,0,0.0,0.2792964793756969,2,0,4.4,0.14,186.6
GT,Casa,0,1,2,0,0,0,1,0,0,1,0,2,28.420329513742075,3.140397886259043,4,0,4.0,1.7,315.0
JM,Casa,4,7,2,2,0,1,0,0,0,1,1,1,27.827256668791698,3.409480371697929,4,1,3.3,0.35,346.3
AR,Departamento,4,10,3,0,0,1,0,0,1,1,0,1,30.217290731659652,2.68468817802019,4,1,3.3,85.0,329.6
HN,Departamento,1,5,4,0,1,1,1,0,0,1,0,3,16.294830906308157,1.5589392757866367,7,1,11.7,3.5,633.5
HN,Casa,2,6,1,0,1,0,0,0,1,1,0,2,30.91986601496591,4.840257670664086,5,0,4.4,3.5,263.9
AR,Departamento,2,3,6,2,0,0,0,0,1,1,0,1,45.44766772752098,2.944484069267886,3,0,0.0,85.0,308.7
PY,Casa,3,11,1,0,0,0,0,0,1,1,0,1,18.039899613994393,4.636881266894973,3,0,0.0,185.0,124.3
ES,Casa,0,1,1,0,0,0,1,1,0,1,0,2,23.76225551311047,3.148262182589474,5,0,4.0,0.27,321.2
UY,Casa,4,9,3,1,0,0,1,0,0,1,0,2,26.442279245428526,3.475446602227058,4,0,4.0,8.5,359.8
CU,Casa,1,7,2,0,1,0,1,1,1,1,0,3,16.62734539309208,0.08553404770727724,8,1,8.4,0.09,489.2
JM,Casa móvil,2,6,3,1,0,0,1,0,1,1,0,1,20.562763140152175,2.2803496804594117,4,0,4.0,0.35,370.3
BO,Departamento,3,6,4,2,0,1,1,1,1,1,0,1,28.884685559080765,2.159059652570046,6,1,7.3,0.6,606.9
MX,Casa,2,7,3,1,1,0,0,1,1,1,0,2,8.013542993092805,2.4369502516823234,6,1,4.4,1.2,349.2
NI,Departamento,3,8,4,1,1,0,0,0,1,1,0,3,1.9251524348258329,0.9826504553992619,6,1,4.4,7.5,329.3
GT,Departamento,4,9,6,4,0,1,0,0,1,1,0,3,10.681884689018977,3.084676019773415,6,1,3.3,1.7,483.6
CR,Departamento,1,8,1,0,0,0,1,1,0,1,0,1,15.002237268634245,2.7068440799336435,4,0,4.0,145.0,304.8
PE,Casa,3,5,4,1,0,1,1,1,1,1,1,3,25.136449558123697,4.125558360421236,9,1,7.3,0.62,666.1
PY,Casa,2,3,2,1,0,0,0,0,0,1,0,1,4.10988777790662,0.9493147012327023,2,0,0.0,185.0,117.5
PE,Casa,3,9,1,1,0,0,0,1,0,1,1,2,11.162998251431944,3.4830048353077983,5,0,0.0,0.62,191.6
PR,Casa pareada,4,6,1,0,1,0,0,1,0,0,1,2,44.75511123295525,1.999804864317964,5,0,4.4,0.22,282.1
GT,Casa,3,6,2,0,1,0,0,0,1,1,1,2,0.0,4.273881856960716,6,1,4.4,1.7,308.4
AR,Departamento,0,1,1,0,1,0,1,0,0,1,0,3,24.28695823630999,1.0512300093617215,6,0,8.4,85.0,403.0
US,Casa,0,1,1,0,1,1,1,1,1,1,0,2,30.770955633664208,4.56604301191115,8,0,11.7,0.16,631.2
US,Casa,2,5,2,0,0,0,1,0,0,1,0,3,42.18714464517398,5.281460126972378,5,0,4.0,0.16,354.5
SV,Casa,2,5,2,1,0,1,0,0,0,1,0,3,30.214355922682763,0.0,5,1,3.3,0.19,300.1
PA,Casa,4,8,4,1,0,1,0,0,1,1,0,1,0.0,1.9877285547576278,4,1,3.3,0.17,358.1
MX,Casa,3,7,2,0,0,0,1,0,0,1,1,2,9.484370054615614,3.3981589211562864,5,0,4.0,1.2,344.7
DO,Casa,1,3,1,0,0,1,0,0,1,1,0,3,30.322202605548654,3.0329740958579756,6,0,3.3,12.5,298.4
NI,Departamento,3,10,7,2,1,0,1,0,0,1,1,2,31.165172862504722,1.7462730692561161,6,1,8.4,7.5,655.4
GT,Casa,2,7,2,2,1,0,0,1,0,1,1,4,14.100912608700305,4.175073373279058,8,1,4.4,1.7,374.8
CO,Departamento,4,9,3,2,0,0,1,1,0,1,0,2,25.80878314264546,4.203672532171238,5,0,4.0,820.0,417.4
AR,Casa pareada,3,4,3,1,0,1,0,0,1,1,0,3,13.12154054975707,6.331540194712679,6,1,3.3,85.0,365.6
CR,Casa,3,6,4,3,0,1,0,0,1,1,1,3,7.470598828959671,6.260229505340062,7,1,3.3,145.0,462.7
AR,Departamento,2,4,2,0,0,0,1,0,1,1,0,3,26.622598757704033,4.195566295347028,6,0,4.0,85.0,360.1
DO,Casa,2,6,2,1,1,1,0,0,1,1,1,2,10.12423877371231,3.8608959230496422,7,1,7.7,12.5,480.2
HT,Casa,5,14,3,1,1,0,1,0,1,1,0,1,14.704809634321945,2.8269991769016127,5,1,8.4,0.14,489.6
EC,Casa,2,2,1,1,0,0,1,1,0,1,0,1,30.867076220654937,2.8122008368266025,4,0,4.0,0.1,326.9
US,Casa,3,8,3,1,1,1,1,1,0,1,0,2,39.42620128819636,3.9751841456434267,7,1,11.7,0.16,680.9
BR,Otro,1,1,1,0,0,0,0,0,0,1,1,3,10.539698121601592,0.6936962242377596,5,0,0.0,0.75,129.2
US,Casa,4,10,4,5,0,0,1,0,0,1,0,2,0.0,3.349720494503177,4,0,4.0,0.16,425.4
VE,Casa,3,9,3,1,0,0,0,0,1,1,1,2,36.86172985746181,1.8547894384339807,5,0,0.0,0.01,256.4
HT,Casa,3,8,4,0,0,0,1,0,0,1,1,4,18.42397007607881,1.5836130749236657,7,0,4.0,0.14,421.6
NI,Departamento,3,9,1,0,0,0,1,0,0,1,0,2,18.38332344213053,3.3968658669457463,4,0,4.0,7.5,277.6
AR,Casa,1,4,1,0,1,0,0,0,1,1,0,1,19.575831201994866,1.4249378378332016,4,0,4.4,85.0,230.6
CO,Casa,3,7,2,0,0,1,0,0,1,1,0,2,13.664491644886093,0.6363047941203224,5,1,3.3,820.0,290.4
HT,Departamento,4,10,4,3,1,1,1,0,1,1,0,2,22.678617846678435,1.519560140809785,7,1,11.7,0.14,706.2
SV,Casa,2,9,4,0,1,0,0,1,0,1,1,3,40.89051583278826,5.384594767070098,7,1,4.4,0.19,437.4
PA,Casa,4,9,5,2,0,0,0,1,0,1,0,2,27.222251549233615,3.400245904934609,4,0,0.0,0.17,295.2
SV,Casa pareada,2,6,4,1,0,1,0,1,1,1,0,1,29.927923254543842,1.608542080250398,5,1,3.3,0.19,410.0
CL,Casa,0,3,1,0,0,0,1,1,1,1,1,2,7.1067356876762275,6.723405381723619,7,0,4.0,150.0,397.1
GT,Departamento,4,14,5,2,0,1,0,0,1,1,0,1,26.313202887739365,3.53074953618885,4,1,3.3,1.7,421.6
PA,Casa,2,5,1,0,1,0,1,1,0,1,0,1,14.972358299389562,3.9719327239959537,5,0,8.4,0.17,429.6
CR,Casa,2,6,2,0,1,0,0,1,0,1,0,3,21.369250850220073,4.33068960821335,6,1,4.4,145.0,303.4
UY,Departamento,3,7,2,0,1,1,1,0,1,1,0,4,17.301988805273915,4.465360896228449,9,1,11.7,8.5,625.4
CU,Departamento,3,9,1,1,1,1,0,1,0,1,0,1,16.786626448529322,3.734650388458693,5,1,7.7,0.09,412.8
AR,Departamento,3,11,4,1,0,0,1,1,0,1,0,0,0.0,3.6630715265029665,3,0,4.0,85.0,406.8
SV,Casa pareada,0,2,1,0,1,0,0,0,1,1,1,4,29.737854874376467,2.96042120802506,8,0,4.4,0.19,326.2
CO,Casa,1,4,2,0,0,1,0,1,1,1,0,2,22.918612035602045,2.2917503151794367,6,1,3.3,820.0,345.4
BR,Casa,3,8,8,0,0,0,0,1,1,1,1,2,2.784772590060232,0.46833694818101,6,0,0.0,0.75,396.6
BR,Casa,3,8,2,0,1,1,0,1,0,1,0,2,17.333603776902887,5.089884606197996,6,1,7.7,0.75,441.9
VE,Casa,3,9,1,0,0,1,1,0,0,1,1,2,41.58982230696907,5.353415238524061,6,0,7.3,0.01,498.8
SV,Departamento,3,6,2,0,0,1,0,1,0,1,0,2,7.111499701208688,4.64307405186009,5,1,3.3,0.19,311.9
BO,Departamento,4,7,7,0,0,0,0,0,1,1,1,2,22.388910580778624,2.954624117283188,5,0,0.0,0.6,353.8
AR,Departamento,4,7,4,0,1,0,0,0,0,1,1,1,18.845862752888507,3.6336431689019943,4,1,4.4,85.0,344.3
PE,Casa,0,2,1,0,1,1,0,0,0,1,0,1,16.96097865078649,3.7919725522365173,4,0,7.7,0.62,358.1
HN,Casa,2,5,3,0,1,1,0,0,0,1,0,1,31.08627197461166,4.785267069287268,4,1,7.7,3.5,428.3
EC,Otro,4,6,1,3,0,1,0,1,0,1,1,1,21.721772158925692,3.799300811961049,5,1,3.3,0.1,370.4
US,Departamento,2,4,4,0,0,0,1,1,0,1,1,2,19.89576203421771,2.204626481345522,6,0,4.0,0.16,448.5
HN,Casa,3,6,1,1,0,1,1,0,0,1,0,1,21.372489766825524,2.444190168624809,4,1,7.3,3.5,429.8
US,Casa móvil,3,11,2,1,1,0,1,0,0,1,0,2,28.85810139575387,4.632159439126248,5,1,8.4,0.16,456.2
VE,Departamento,4,10,4,0,0,0,1,0,0,1,1,1,14.292782676888773,1.943346780897504,4,0,4.0,0.01,395.8
AR,Casa,3,7,2,0,1,1,0,0,1,1,1,3,20.169222532830762,0.04214453422350939,8,1,7.7,85.0,466.6
PA,Casa,2,3,1,1,0,0,0,0,0,1,0,2,31.65088787327389,3.9400168236779196,3,0,0.0,0.17,126.2
JM,Casa,2,6,3,0,0,0,1,0,0,1,1,4,17.277572042917498,1.631090711838313,7,0,4.0,0.35,389.8
CR,Departamento,1,1,1,0,0,0,1,0,1,1,0,1,4.784682259210944,4.051976367308592,4,0,4.0,145.0,296.2
BO,Otro,4,12,3,0,0,0,0,0,0,1,0,2,14.067508076182852,1.6224933783884306,3,0,0.0,0.6,146.3
CU,Casa,3,7,1,4,1,1,0,0,1,1,1,2,8.679943772537557,4.876447675627698,7,1,7.7,0.09,498.3
BO,Casa,3,10,3,0,1,0,1,1,1,1,0,2,14.160999265109966,4.612441775837948,7,1,8.4,0.6,528.8
VE,Otro,3,7,4,1,0,0,0,0,1,1,0,0,0.0,2.71068306016486,2,0,0.0,0.01,212.7
BR,Departamento,3,7,5,2,0,0,0,1,0,1,0,2,14.41174761533666,2.7499494093042083,4,0,0.0,0.75,281.5
PA,Casa,2,6,2,1,1,1,0,1,0,0,0,2,10.420357774763286,3.4171818295940706,5,1,7.7,0.17,407.9
PY,Casa,4,11,4,0,1,0,0,0,0,1,0,2,33.92860133211181,0.6043393208723158,4,1,4.4,185.0,308.2
HT,Casa,2,6,3,0,0,0,0,1,1,1,0,1,26.91168535257887,3.6061541243456285,4,0,0.0,0.14,223.8
MX,Casa pareada,3,3,2,1,1,1,0,0,0,1,0,2,15.70462018102809,1.9925305993621916,5,1,7.7,1.2,402.2
PE,Casa,0,1,1,0,0,0,0,0,1,1,0,3,25.485411113532397,0.0,5,0,0.0,0.62,130.7
ES,Casa,5,13,5,2,0,1,0,0,0,1,0,3,11.60397001122312,3.5585298796902762,5,1,3.3,0.27,396.7
ES,Casa,3,8,2,1,0,1,0,0,0,1,0,3,22.06735591611736,3.898006394807965,5,1,3.3,0.27,306.5
AR,Casa pareada,1,6,2,0,1,0,1,0,0,1,0,3,8.207575807042327,3.205029440858484,6,1,8.4,85.0,421.7
GT,Casa,3,9,1,3,0,1,1,1,0,1,0,2,16.952788190075736,2.0037996023161653,6,1,7.3,1.7,504.0
DO,Casa,2,5,4,0,0,1,1,0,0,1,0,2,32.44707665832734,1.6074261442029938,5,1,7.3,12.5,520.4
SV,Casa pareada,3,8,7,0,0,0,1,1,0,1,0,4,26.78640946881716,2.8462484464520506,7,0,4.0,0.19,526.6
CO,Casa,3,5,3,1,1,0,1,0,0,1,1,1,14.747967484046931,5.45992033923682,5,1,8.4,820.0,515.4
UY,Departamento,2,7,3,0,1,0,0,0,0,1,0,2,14.96529794104237,3.987413907906748,4,1,4.4,8.5,276.6
DO,Casa,4,9,2,2,0,0,0,0,0,1,0,2,17.103546065583537,3.1204298115110642,3,0,0.0,12.5,155.3
DO,Casa,0,1,1,0,0,1,1,0,1,1,1,2,35.515635670896785,0.7619162287694339,7,0,7.3,12.5,504.1
VE,Departamento,1,5,4,0,0,1,1,0,0,1,1,1,32.43341502973608,1.8105686602043372,5,1,7.3,0.01,551.4
VE,Casa,3,10,6,0,0,1,0,1,0,1,1,2,20.421585575765338,0.0,6,1,3.3,0.01,468.0
CL,Casa,1,3,2,0,1,1,0,0,0,1,0,4,16.218791268676807,0.29339636583020123,7,1,7.7,150.0,395.6
MX,Departamento,2,9,3,1,0,1,0,0,1,1,0,1,21.046108971158354,0.1300077119004781,4,1,3.3,1.2,329.8
CU,Casa,2,7,1,2,0,0,1,1,0,1,0,3,19.437341457347408,1.4636798171841734,6,0,4.0,0.09,349.2
VE,Departamento,1,3,1,0,0,0,0,1,1,1,0,1,31.331909788418905,5.245023744313729,4,0,0.0,0.01,172.7
ES,Otro,3,9,3,0,1,0,0,0,1,1,0,2,21.01033322524254,3.825358155934807,5,1,4.4,0.27,311.1
BR,Departamento,3,9,1,0,0,1,1,0,0,1,0,2,24.06900771699909,4.573623054252396,5,0,7.3,0.75,436.0
UY,Casa,2,7,5,0,0,0,0,0,0,1,0,3,28.031828201810356,3.2843059021790486,4,0,0.0,8.5,237.9
BR,Casa,5,8,8,0,0,0,0,0,0,1,0,1,35.28758169376282,4.0620982980152025,2,0,0.0,0.75,309.1
CL,Casa pareada,4,9,2,1,1,1,0,1,0,1,0,1,18.421009823034254,1.3484904922359724,5,1,7.7,150.0,433.3
PR,Departamento,1,3,1,0,0,1,1,0,0,1,1,2,37.69149172019202,1.4931567827550296,6,0,7.3,0.22,479.0
PR,Casa,1,1,3,0,1,0,1,0,0,1,0,2,22.85596037332799,2.708041811701447,5,1,8.4,0.22,457.8
UY,Casa pareada,2,1,1,0,1,0,0,0,0,1,0,1,13.436926472046817,1.358161147412148,3,0,4.4,8.5,197.6
CO,Casa,2,6,2,1,0,0,0,0,1,1,1,2,11.624745045272652,1.7019722806993647,5,0,0.0,820.0,204.3
CO,Casa,2,6,1,1,1,0,0,0,0,1,0,3,22.44628784879852,3.7821540746462547,5,1,4.4,820.0,247.3
SV,Casa,2,7,4,0,1,0,1,1,0,1,0,2,16.399907466825322,2.5814613697674913,6,1,8.4,0.19,521.9
ES,Casa,2,3,2,1,0,1,0,0,0,1,0,2,24.802733482457057,3.512941728091569,4,1,3.3,0.27,297.1
BO,Casa,2,2,1,1,1,0,1,0,0,1,0,3,8.59586980626625,3.5818111967456185,6,1,8.4,0.6,408.8
HN,Casa,3,6,2,0,0,0,1,1,1,1,1,1,37.45770855698467,1.2777677657293642,6,0,4.0,3.5,412.9
DO,Casa,3,10,1,2,0,1,0,0,1,1,0,2,10.82986848941508,3.550271642739114,5,1,3.3,12.5,300.4
CO,Casa,2,9,2,1,0,1,1,1,0,1,0,2,9.175833115232182,2.765432433332387,6,1,7.3,820.0,500.6
MX,Casa,3,11,1,0,0,0,0,1,0,1,0,4,22.283282336866733,3.442259041823026,6,0,0.0,1.2,161.5
GT,Departamento,3,7,3,1,1,0,0,0,0,1,0,2,28.491892963149606,4.486275640269337,4,1,4.4,1.7,305.2
MX,Casa móvil,1,4,1,0,0,1,1,0,0,1,0,1,26.50756898675428,1.2304787778556023,4,0,7.3,1.2,411.7
CO,Casa,3,9,7,0,0,0,0,0,1,1,0,2,21.530679745517727,4.572349373085027,4,0,0.0,820.0,315.4
PE,Casa,3,6,4,1,0,0,1,0,1,1,1,1,18.8769317363025,2.7861356430509883,5,0,4.0,0.62,446.4
CU,Otro,3,9,1,2,0,1,0,0,0,1,0,4,27.72111378774016,3.116364910673529,6,1,3.3,0.09,307.8
CO,Casa pareada,2,8,5,0,0,1,0,0,1,1,0,1,29.613087693170126,4.068247291108579,4,1,3.3,820.0,395.3
PE,Casa,2,6,1,0,0,1,0,0,0,1,0,2,20.06323989816705,4.046928238722228,4,0,3.3,0.62,250.3
EC,Casa,3,10,2,3,1,0,0,0,1,1,0,2,19.670811420383306,3.194627417695475,5,1,4.4,0.1,322.3
NI,Casa,3,9,4,1,1,1,0,1,0,1,0,1,23.88526305246165,1.354600822707214,5,1,7.7,7.5,495.6
CU,Departamento,2,7,2,0,1,0,1,0,0,1,1,2,45.595284566657085,1.861797720716474,6,1,8.4,0.09,488.1
SV,Departamento,5,9,7,3,1,0,1,0,1,1,1,3,7.042271211927806,4.0064804212431,8,1,8.4,0.19,693.4
CL,Departamento,0,1,4,0,1,1,0,0,0,1,0,3,18.918259782533,2.4719126557022446,6,1,7.7,150.0,460.7
US,Departamento,4,8,4,1,1,0,0,0,0,1,0,2,22.71063584288509,4.277848903147772,4,1,4.4,0.16,329.4
JM,Casa,2,5,2,0,0,0,0,0,1,1,0,1,10.752673002890118,0.9512332198171487,3,0,0.0,0.35,135.4
GT,Casa,2,6,2,0,1,0,1,0,0,1,0,1,32.630383091265884,2.147528648422365,4,1,8.4,1.7,419.1
EC,Departamento,2,8,4,0,0,0,1,1,1,1,0,3,12.68362145156565,5.715530822426339,7,0,4.0,0.1,449.0
US,Casa,2,8,3,3,0,0,1,0,1,1,0,2,13.573581335331614,2.4776954289966557,5,0,4.0,0.16,404.7
PY,Casa,1,6,1,0,0,1,1,0,0,1,0,1,16.72047912692028,3.220372145888823,4,0,7.3,185.0,416.1
HN,Departamento,2,3,2,1,0,1,0,0,1,1,0,0,0.0,4.256982492417253,3,1,3.3,3.5,307.8
NI,Casa móvil,5,14,1,1,1,0,0,0,0,1,0,1,2.5270366699191484,3.6651265781786977,3,1,4.4,7.5,217.9
UY,Departamento,2,7,1,0,0,0,0,1,0,1,0,3,24.293197324265748,4.65247510074774,5,0,0.0,8.5,159.1
CR,Casa,4,13,4,2,0,0,0,0,1,1,0,3,24.168376924207596,1.4919042507041216,5,0,0.0,145.0,255.4
HN,Departamento,3,9,1,1,0,1,1,0,0,1,0,1,15.167720718704722,5.229844880979735,4,1,7.3,3.5,439.1
SV,Casa,3,9,4,2,0,0,1,1,0,1,1,2,19.487970987920452,0.6105682123908354,6,0,4.0,0.19,471.3
GT,Departamento,3,6,1,0,0,0,0,0,0,1,0,2,25.19769548046467,1.6250732763253073,3,0,0.0,1.7,95.8
VE,Casa,1,4,2,0,0,0,0,0,0,1,0,1,33.380090522100815,2.7700214119150086,2,0,0.0,0.01,122.8
NI,Casa pareada,2,4,1,0,0,0,0,1,1,1,1,2,24.1961025978337,1.0522136312251573,6,0,0.0,7.5,207.3
JM,Casa pareada,1,5,1,0,0,0,0,0,0,1,0,3,22.48509443507107,4.351186886233551,4,0,0.0,0.35,115.4
PE,Departamento,2,4,2,0,0,0,0,1,0,1,0,2,27.80073950247865,2.459309864779601,4,0,0.0,0.62,171.6
HN,Casa,3,9,1,1,1,0,1,0,0,1,0,2,29.076746150282286,1.5282507428751388,5,1,8.4,3.5,413.1
CO,Casa,1,3,1,0,0,1,0,0,0,1,1,3,44.32956284679926,4.054193683433126,6,0,3.3,820.0,335.1
GT,Departamento,3,7,2,2,0,0,0,0,1,0,0,1,14.724591499219716,2.5342756767106205,2,0,0.0,1.7,137.9
HT,Departamento,0,3,1,0,0,0,1,0,0,1,1,1,33.56162383886032,0.9730837463172941,4,0,4.0,0.14,309.8
UY,Departamento,3,8,2,0,0,0,0,0,0,0,0,1,31.25611026209709,2.1258768583966647,1,0,0.0,8.5,83.1
EC,Casa,2,3,3,0,0,1,0,0,1,1,0,1,31.532370381923354,2.056771695096912,4,1,3.3,0.1,327.5
UY,Casa,4,9,7,4,0,0,1,0,0,1,0,1,35.55992447210426,3.7274943145385633,3,0,4.0,8.5,517.8
PA,Departamento,2,4,3,1,0,0,1,0,1,1,0,2,14.861168187660134,4.667604988272684,5,0,4.0,0.17,385.1
VE,Casa,3,7,2,0,0,1,1,0,1,1,0,1,28.21789423933087,4.80170342285437,5,1,7.3,0.01,487.9
CL,Casa,4,7,2,1,0,0,1,0,0,1,1,2,12.984325252305046,3.799551427473782,5,0,4.0,150.0,364.4
CU,Casa,3,9,5,0,1,0,0,0,0,1,1,2,24.059208848619836,4.051697549407656,5,1,4.4,0.09,389.2
BR,Casa pareada,3,6,6,0,0,1,0,1,0,1,0,2,27.51951570704327,0.0,5,1,3.3,0.75,429.4
EC,Casa,3,8,6,2,0,0,1,0,0,1,0,2,13.891296246356628,2.926481975603365,4,0,4.0,0.1,451.8
NI,Casa pareada,5,14,9,1,0,0,0,1,1,1,1,2,18.81697424983779,1.4897580360145444,6,0,0.0,7.5,459.6
CO,Casa,5,9,2,2,0,0,0,1,1,1,0,1,14.322255403590532,3.0882225299736827,4,0,0.0,820.0,216.2
CR,Departamento,2,5,1,0,0,1,0,0,0,1,1,3,13.322027457343129,4.134240296309363,6,0,3.3,145.0,296.0
HT,Casa,0,1,1,0,0,1,1,1,1,1,0,2,14.270535281548987,5.7200127388049875,7,0,7.3,0.14,502.7
SV,Casa pareada,2,6,3,0,0,0,1,1,1,1,0,2,19.76422537844946,1.0296627327230263,6,0,4.0,0.19,398.8
PY,Casa,4,11,4,2,0,0,0,1,0,1,0,1,10.586682443670817,1.0093082857478792,3,0,0.0,185.0,235.6
CR,Departamento,5,9,1,1,0,0,0,0,1,1,1,3,16.588745061896375,0.8183808706394968,6,0,0.0,145.0,182.5
ES,Departamento,3,9,4,1,0,1,1,0,1,0,1,1,22.314333307043608,1.8134847610295444,5,1,7.3,0.27,556.2
CR,Departamento,5,12,2,2,0,0,0,0,0,1,0,2,22.78120008266731,3.363804427505583,3,0,0.0,145.0,161.2
US,Departamento,0,1,1,0,1,0,0,0,1,1,0,1,0.0,4.16683894340726,4,0,4.4,0.16,233.3
VE,Casa,2,6,1,1,0,0,0,0,0,1,1,2,29.65387330726293,1.8291834444130535,4,0,0.0,0.01,160.1
PA,Otro,2,7,2,0,1,0,0,0,0,1,0,1,26.095856814126602,3.0990335207647126,3,1,4.4,0.17,240.5
VE,Casa,2,5,2,1,0,1,1,1,1,1,0,1,12.834640211704619,3.2239530249770327,6,1,7.3,0.01,529.6
HN,Casa,4,8,3,0,0,0,0,0,1,1,0,2,30.028569747749874,5.354694510938608,4,0,0.0,3.5,206.0
JM,Departamento,5,14,5,1,0,1,0,0,1,0,0,1,33.77302655890228,3.730633370006285,3,1,3.3,0.35,374.6
PE,Casa,1,4,3,0,0,0,1,0,1,1,0,1,28.124162516419723,6.258642546786831,4,0,4.0,0.62,375.6
HT,Casa,3,9,3,0,0,1,1,1,1,0,0,1,26.266443535564413,3.3211810180021883,5,1,7.3,0.14,514.8
CR,Departamento,4,9,5,4,1,1,0,1,0,1,0,1,19.935882471222495,1.487646761270924,5,1,7.7,145.0,569.5
GT,Casa,1,2,1,0,1,1,1,1,0,1,1,1,14.597392546436247,2.8479859052474383,7,0,11.7,1.7,617.7
SV,Casa,1,2,2,0,0,0,0,0,0,1,1,3,20.312958748811457,3.6470423786155486,5,0,0.0,0.19,184.3
BR,Casa,2,2,1,0,1,1,1,0,1,0,0,1,25.856219858989306,0.3221072966615206,5,0,11.7,0.75,521.0
PA,Casa,2,3,5,0,0,0,1,1,1,1,0,1,34.42891692514621,3.26631179782056,5,0,4.0,0.17,465.5
CU,Departamento,2,5,4,0,0,0,1,0,0,0,0,1,22.37014796122748,3.7211702746639728,2,0,4.0,0.09,326.2
DO,Departamento,4,9,3,0,1,0,0,0,1,1,0,1,33.71743822473672,3.0865716238192142,4,1,4.4,12.5,303.7
US,Casa,1,5,1,0,0,0,0,1,1,1,0,3,25.360351912265706,3.095272765147503,6,0,0.0,0.16,183.9
BR,Casa pareada,4,10,2,2,1,0,0,1,1,1,0,2,20.533911154161995,2.3960892858709086,6,1,4.4,0.75,344.7
DO,Casa,3,10,4,0,1,0,0,1,1,1,0,3,6.397509790934775,2.1420187735950083,7,1,4.4,12.5,365.0
CU,Departamento,0,5,1,0,1,0,0,0,1,1,0,1,19.291379908373507,0.10994196758890507,4,0,4.4,0.09,224.9
CR,Casa,2,3,1,1,1,0,0,0,0,1,0,1,19.785975669021028,2.1474727924574544,3,1,4.4,145.0,218.7
UY,Departamento,2,7,2,0,0,1,0,1,0,1,0,1,19.67352458579638,4.639473706658983,4,1,3.3,8.5,313.5
CR,Departamento,3,6,5,1,1,0,0,1,1,1,0,1,13.141962931008443,4.327860071336623,5,1,4.4,145.0,415.4
CO,Departamento,2,6,1,0,0,0,0,1,0,1,1,3,22.149220591042084,5.0684067459668345,6,0,0.0,820.0,202.8
MX,Departamento,2,6,4,1,1,0,1,0,0,1,0,1,17.12197708051646,3.057612126552778,4,1,8.4,1.2,491.5
PR,Casa,4,8,2,1,0,1,1,0,0,1,0,1,9.982979356272402,2.8383012969695356,4,1,7.3,0.22,456.6
HT,Departamento,3,8,4,1,0,0,0,0,0,1,0,1,33.05925908632233,5.002342235182306,2,0,0.0,0.14,207.2
EC,Casa,4,5,1,4,1,0,0,0,0,1,0,1,39.988278176539,2.4725866999790225,3,1,4.4,0.1,273.7
DO,Departamento,3,10,1,0,1,1,1,0,1,1,0,3,24.802433341567212,1.7055734746142992,8,0,11.7,12.5,585.0
JM,Casa,4,12,2,0,0,0,1,0,0,1,0,4,37.214234891089006,2.472140302797611,6,0,4.0,0.35,352.6
BO,Otro,4,12,2,1,1,0,0,0,1,1,0,2,19.317618911360007,3.909815754019339,5,1,4.4,0.6,295.1
CL,Casa pareada,3,9,1,2,0,0,0,0,1,1,1,2,11.640270563165814,1.6697467959553576,5,0,0.0,150.0,189.2
UY,Casa,4,11,5,0,0,0,1,0,0,1,0,2,19.44113947103244,3.6611124054941433,4,0,4.0,8.5,399.6
MX,Casa,4,11,5,1,1,0,0,0,0,1,0,2,9.215016628929947,3.5824149589612464,4,1,4.4,1.2,345.0
GT,Casa pareada,3,4,5,0,0,1,1,0,1,1,0,3,29.781548498345284,0.6546691067780053,7,1,7.3,1.7,587.5
PE,Departamento,2,3,1,0,0,0,0,0,0,1,1,3,9.038327652933996,0.7922396691938154,5,0,0.0,0.62,127.7
CO,Departamento,2,1,1,1,0,0,1,1,1,1,1,4,37.105759089922536,5.298740957188523,9,0,4.0,820.0,464.4
HN,Casa,4,9,1,1,0,1,0,1,0,0,0,4,28.725686809157047,4.252154428092156,6,1,3.3,3.5,303.4
CL,Departamento,2,1,3,0,0,0,1,1,0,1,0,1,25.377837069011182,5.373599329037191,4,0,4.0,150.0,380.6
BR,Otro,3,10,4,0,0,0,0,1,1,1,0,1,1.403235091773464,3.8915641283547924,4,0,0.0,0.75,244.2
AR,Casa,2,5,5,0,0,0,0,0,1,1,1,2,24.449421420656982,4.936803915974163,5,0,0.0,85.0,304.1
CR,Departamento,5,15,5,0,0,0,1,0,1,1,1,2,40.35857281244296,2.69634273831448,6,0,4.0,145.0,488.0
CL,Casa,4,12,2,1,0,0,0,0,0,1,1,3,29.247938033643067,5.682874528181036,5,0,0.0,150.0,219.4
JM,Departamento,1,4,2,0,1,1,0,0,0,1,0,2,29.45877088714622,3.645082711009283,5,1,7.7,0.35,405.9
US,Casa,2,5,1,1,1,0,1,0,0,1,0,2,18.143787990615238,0.03714798534872443,5,1,8.4,0.16,397.4
VE,Casa,3,9,1,1,1,0,0,0,0,1,0,1,17.831525149332276,4.311791072118547,3,1,4.4,0.01,227.2
